Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor,Estimated_Revenue_USD
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0425644153597258,1595.711299455884,5042.447706280594,EY6907,2026-03-27,1,,False,0.0,196523.83,560.38,0.5345722549025959,94.81921356540867,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,308,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.837585715895579,77142.15569316265
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0665353166975641,1915.135970408108,6051.829666489622,EY3689,2025-12-08,1,,False,0.0,242564.15,544.9,0.533346646765246,96.8965544136326,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,298,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8101543615366555,95214.51245484481
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,51725.52598144457,163452.66210136484,0.0434126896289552,2436.249281676058,7698.547730096343,EY5441,2025-06-07,1,,False,0.0,299500.66,561.39,0.5457256986107182,96.789068096208,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,314,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,,0.8519361482518873,117563.99293003354
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0671173037015,4238.575986216187,13393.900116443154,EY5541,2025-11-27,1,,False,0.0,532667.72,549.17,0.5039934172422472,92.01921827043742,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,281,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,,0.7647926377804724,209089.83723303356
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0339798379601625,347.01071549307585,1096.5538609581197,EY4732,2026-09-06,1,,False,0.0,43835.18,546.34,0.5076150280404547,93.66281785498975,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,293,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7951914662055771,17206.76998748849
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0656173736748453,1360.5400036904098,4299.306411661695,EY5523,2026-09-06,1,,False,0.0,173354.61,541.65,0.5531055270230963,97.899186274581,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,283,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.769513021923936,68047.46410832083
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0253438342174108,1372.9456046946016,4338.508110834941,EY2353,2025-05-06,1,,False,0.0,173354.61,546.59,0.5260869700365761,92.99518872857344,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,283,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.7683874884894092,68047.46410832083
RJBB,OMDB,B77W,GE90-115B,7577.24715118824,114439.60944481666,361629.1658456206,0.0203426744780025,5359.25581160735,16935.248364679224,EY1990,2027-04-29,1,,False,745.2998968505556,681952.24,542.37,0.5169674497581078,94.74946772972692,Distance_km,0.9016,471.03,0.0,6831.947254337685,471.03,PASS,368.0,287,2788426.9516372723,2230741.561309818,267688.9873571782,0.12,,,,,,,,,,,,,,,,0.7808350084462904,267688.9873571782
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0615634374017374,2146.6857532859003,6783.526980383445,EY7988,2026-10-03,1,,False,0.0,272550.64,543.58,0.5358195540822192,95.63851778956182,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,312,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.8483228721853948,106985.21249133871
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0378592087401431,2149.0872607115325,6791.115743848442,EY1726,2025-05-05,1,,False,0.0,273669.9,541.96,0.5312733449671526,97.37374035567376,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,302,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8217291670144011,107424.55897390863
VVTS,OMDB,B77W,GE90-115B,5618.742223034879,84860.19430874419,268158.21401563165,0.059230533743905,4038.221201592076,12760.778997030962,EY1496,2025-05-13,1,,False,0.0,505686.8,551.13,0.5208314250754607,95.5282020705465,Distance_km,1.0,0.0,0.0,5618.742223034879,0.0,PASS,368.0,300,2067697.1380768355,1654157.710461469,198498.92525537623,0.12,,,,,,,,,,,,,,,,0.814010419960782,198498.92525537626
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0661912519801824,1589.4889963445848,5022.785228448888,EY8405,2025-04-17,1,,False,0.0,196523.83,558.19,0.5366943714710374,97.76667126597164,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,308,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8360304121887663,77142.15569316265
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.0439994680238433,1364.5204250354295,4311.884543111958,EY7126,2026-05-02,1,,False,0.0,173296.74,543.42,0.5172705751959553,92.2721462918014,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,298,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,,0.8098105568597891,68024.74759893604
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,42025.41838892413,132800.32210900026,0.0543697779673073,1993.3978487131712,6299.13720193362,EY7151,2027-04-24,1,,False,0.0,250431.9,549.35,0.5026027894139082,92.65966150311232,Distance_km,1.0,0.0,0.0,2782.576621065114,0.0,PASS,368.0,287,1023988.196551962,819190.5572415696,98302.86686898836,0.12,,,,,,,,,,,,,,,,0.7795119789846159,98302.86686898835
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0427691407507681,4886.526260470494,15441.422983086764,EY4882,2026-09-30,1,High,False,0.0,621543.39,542.59,0.521454502726841,95.16536150665011,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,297,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8065158245087056,243976.50035548143
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0205067060567508,1552.8445404922593,4906.988747955538,EY6251,2027-03-25,1,,False,0.0,196523.83,545.33,0.522622937748527,96.12129569611918,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,304,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8266706439792572,77142.15569316265
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0263032974104073,5042.492427451322,15934.27607074618,EY4000,2025-12-25,1,,False,0.0,621543.39,559.91,0.5231126442663288,95.3961837974459,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,309,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.840397425719492,243976.50035548143
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.0621405568664281,4697.717991985716,14844.788854674864,EY6499,2026-09-29,1,,False,0.0,589237.66,550.22,0.5210320785673129,95.20769318694576,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,307,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,,0.8333655398952797,231295.42344020455
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0558883572605245,5026.926502772437,15885.0877487609,EY2218,2026-12-10,1,,False,0.0,621543.39,558.18,0.5255795093453983,95.97722849679928,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,320,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8697243605358851,243976.50035548143
LOWW,OMDB,B77W,GE90-115B,4222.8969237351375,65638.7225369278,207418.36321669185,0.0565965226228113,3117.676256378976,9851.856970157563,EY1001,2025-09-13,1,,False,0.0,380060.72,566.14,0.5317243593022837,94.2562940719587,Distance_km,1.0,0.0,0.0,4222.8969237351375,0.0,PASS,368.0,311,1554026.0679345306,1243220.8543476246,149186.50252171495,0.12,,,,,,,,,,,,,,,,0.84597841636218,149186.50252171495
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0657099388768265,2149.0872607115325,6791.115743848442,EY1726,2025-05-05,1,,False,0.0,273669.9,541.96,0.5336255725323507,94.30106718895658,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,279,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.7568335650000853,107424.55897390863
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0463740364709139,1854.4881283759464,5860.18248566799,EY5018,2026-01-17,1,,False,0.0,229212.7,558.38,0.5054660188125363,93.1839171200244,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,279,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.7573613417493738,89973.62652520723
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0403127036100481,4020.696087154994,12705.399635409782,EY8506,2025-12-22,1,,False,0.0,508394.45,545.81,0.5335286978040955,97.27820396773922,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,296,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,,0.8039773163335633,199561.76660326964
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0256790088980988,4940.604820735115,15612.311233522962,EY8453,2026-11-16,1,,False,0.0,621543.39,548.6,0.5128133256915647,94.17421958153528,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,288,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.7820485654911283,243976.50035548143
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,87802.71140912717,277456.5680528419,0.0523852368631058,4135.386793524947,13067.822267538835,EY1474,2026-06-22,1,,False,0.0,508394.45,561.38,0.5212825532655193,94.74069222446695,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,310,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,,0.842267074708021,199561.76660326964
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.047766504348685,420.1606344592744,1327.7076048913077,EY9775,2026-03-06,1,,False,0.0,51584.21,562.14,0.5181588779963261,92.10949705257298,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,316,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8586348684852854,20248.52211640521
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,50259.73450949082,158820.761049991,0.0469087600575907,2385.064351791743,7536.803351661909,EY1095,2026-03-22,1,,False,0.0,299500.66,549.6,0.5094765703555231,93.33761816551429,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,314,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,,0.8526932313247555,117563.99293003354
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,29982.52706849813,94744.78553645407,0.053684909129843,1416.7550453942708,4476.945943445897,EY6119,2025-04-19,1,,False,0.0,178667.61,547.26,0.51368667487022,93.45860655926032,Distance_km,1.0,0.0,0.0,1985.19567584466,0.0,PASS,368.0,289,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,,0.7856572639134587,70132.99283624016
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0519830399140545,626.4149288827043,1979.4711752693456,EY9652,2027-02-27,1,,False,0.0,78570.74,550.23,0.5036587383602547,92.11218440982351,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,299,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8126728158276711,30841.635412791387
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0232471923425169,1555.1344233976934,4914.224777936712,EY9914,2025-05-04,1,,False,0.0,196523.83,546.13,0.5291512398590399,93.72158480857466,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,307,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8352595678125948,77142.15569316265
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0232551451502321,349.0118779112585,1102.877534199577,EY7672,2026-04-14,1,,False,0.0,43835.18,549.49,0.5476206315348148,96.97950261823932,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,285,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.7755407918816086,17206.76998748849
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0635479964906834,419.523023572106,1325.692754487855,EY6093,2027-04-09,1,,False,0.0,51584.21,561.28,0.5181588779963261,92.10949705257298,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,321,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8728819423150838,20248.52211640521
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0264249743744771,2170.881839005851,6859.98661125849,EY4633,2026-04-27,1,,False,297.9588008972032,273669.9,547.46,0.5316849174378842,97.23025555730077,Distance_km,0.902,188.31,0.0,2742.817891072584,188.31,PASS,368.0,278,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.7550254648257009,107424.55897390863
EDDH,OMDB,B77W,GE90-115B,4884.212668813798,75917.90327102104,239900.5743364265,0.0307789719444071,3560.347986365104,11250.699636913729,EY6019,2027-05-04,1,,False,0.0,439579.14,558.98,0.5185946930975676,94.09817940659572,Distance_km,1.0,0.0,0.0,4884.212668813798,0.0,PASS,368.0,315,1797390.2621234776,1437912.2096987823,172549.46516385386,0.12,,,,,,,,,,,,,,,,0.8567999951302298,172549.46516385386
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0406390618785105,410.096717730183,1295.9056280273785,EY4029,2026-10-02,1,,False,0.0,51584.21,548.67,0.5134943317893178,94.07283841169752,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,297,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8072505051393721,20248.52211640521
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0212039403699034,1907.803864429077,6028.660211595885,EY2467,2025-09-29,1,,False,0.0,242564.15,542.81,0.5327318260357119,94.03670919589356,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,299,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8128238194783665,95214.51245484481
HKJK,OMDB,B77W,GE90-115B,3559.243502013245,53755.46397817086,169867.26617101993,0.053989837433866,2537.657454799614,8018.99755716678,EY2528,2026-04-14,1,,False,0.0,320331.92,546.73,0.5254089457505576,96.9844052376255,Distance_km,1.0,0.0,0.0,3559.243502013245,0.0,PASS,368.0,309,1309801.608740874,1047841.2869926994,125740.95443912392,0.12,,,,,,,,,,,,,,,,0.8396580884450249,125740.95443912392
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0670535220654411,1563.8938813447396,4941.904665049377,EY6915,2025-11-24,1,,False,0.0,196523.83,549.21,0.5223870046796735,96.3404613821194,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,285,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.774810552848828,77142.15569316265
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0475876590435756,1595.0218979067497,5040.269197385329,EY8843,2025-03-30,1,,False,0.0,196523.83,560.14,0.5046312876191892,92.20319209068296,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,292,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7935568576564639,77142.15569316265
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0273121971018336,417.33691109335547,1318.7846390550037,EY2747,2025-04-10,1,,False,11.661807125502456,51584.21,558.36,0.5120340449527316,93.05138772165276,Distance_km,0.9797,7.37,0.0,561.4960879267283,7.37,PASS,368.0,305,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8299871098899506,20248.52211640521
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0301625501012067,1907.7145431788645,6028.377956445212,EY8550,2026-12-23,1,,False,0.0,242564.15,542.79,0.5151576534807754,94.7650625708585,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,278,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.7561290853748985,95214.51245484481
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0617848639442184,1378.7176781951132,4356.747863096557,EY9846,2027-04-01,1,,False,0.0,173354.61,548.89,0.5151697655734638,94.41223372985478,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,284,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.7706250834209888,68047.46410832083
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0553010528255045,4907.585443747608,15507.970002242444,EY6877,2026-06-08,1,,False,0.0,621543.39,544.93,0.5058085006314074,92.71775714226212,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,321,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8715206793845242,243976.50035548143
SBGR,OMDB,B77W,GE90-115B,12217.068720499874,184515.1075368108,583067.7398163221,0.0237224009546369,8706.35615964902,27512.085464490912,EY6876,2025-08-12,1,,False,0.0,1099536.18,546.48,0.5166569582821102,94.08103291064586,Distance_km,1.0,0.0,0.0,12217.068720499874,0.0,PASS,368.0,319,4495881.2891439535,3596705.0313151632,431604.6037578196,0.12,,,,,,,,,,,,,,,,0.8681424651703727,431604.60375781957
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0381495249083059,639.5319562277456,2020.9209816796763,EY8569,2025-04-04,1,,False,48.45004749923429,78570.74,561.75,0.5127891309728985,94.35676030360894,Distance_km,0.9445,30.62,0.0,824.5582012776958,30.62,PASS,368.0,294,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7980167509678463,30841.635412791387
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0322829672598622,1383.97061912736,4373.347156442456,EY3397,2026-03-15,1,,False,0.0,173354.61,550.98,0.5140823942354277,94.40009235823004,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,305,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8274465071872866,68047.46410832083
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0695317121216087,1935.8349467062253,6117.238431591673,EY8501,2025-11-19,1,,False,0.0,242564.15,550.79,0.5153381498650917,93.66722650852132,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.7988694901522674,95214.51245484481
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,29982.52706849813,94744.78553645407,0.0398722927599056,1416.7060409372343,4476.791089361661,EY6340,2025-11-12,1,,False,50.15758292129258,178667.61,547.24,0.5041129248116699,93.0561982647636,Distance_km,0.9747,31.7,0.0,1935.038092923368,31.7,PASS,368.0,305,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,,0.8277680149540497,70132.99283624016
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0243294678710695,2153.4135653227117,6804.786866419768,EY2727,2026-05-26,1,,False,0.0,273669.9,543.06,0.5134607177323914,94.06372825299565,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,309,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8387287726449607,107424.55897390863
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0497268126181907,4890.906731761234,15455.2652723655,EY3662,2027-04-24,1,,False,0.0,621543.39,543.08,0.5253102272597652,95.49718832694222,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,299,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8112102814895659,243976.50035548143
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0400424355155293,1872.9940418569872,5918.661172268079,EY8219,2026-02-16,1,,False,0.0,229212.7,563.95,0.5229725035146555,95.72778729211598,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,312,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.8466642261374875,89973.62652520723
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0213248937267349,1917.6595716858135,6059.804246527172,EY3385,2026-01-30,1,,False,0.0,242564.15,545.62,0.5268426813692023,97.3265373628411,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,309,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8388398778302127,95214.51245484481
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0452358343712005,1562.62192114327,4937.885270812732,EY8936,2027-06-22,1,Low,False,50.47292016978688,196523.83,548.76,0.5253804067397455,93.94949588989016,Distance_km,0.9769,31.9,0.0,2133.125236905696,31.9,PASS,368.0,298,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8094722474832244,77142.15569316265
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0431587237155143,2169.1469021548314,6854.504210809267,EY4944,2025-05-15,1,,False,0.0,272550.64,549.27,0.5290052962303328,97.32554708154704,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,315,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.8556857502735934,106985.21249133871
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0335243468711354,611.024222540507,1930.8365432280025,EY9542,2025-08-24,1,,False,0.0,76857.93,548.67,0.5271386101097268,96.75672648562016,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,316,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.8592063820866144,30169.300118593746
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0543370941686343,1599.5863754492937,5054.692946419767,EY5078,2026-05-11,1,,False,0.0,196523.83,561.74,0.542474969256828,96.85397051445923,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,292,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7943868787940999,77142.15569316265
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0664743444980876,1613.4463630387763,5098.490507202535,EY9270,2025-12-07,1,,False,0.0,196523.83,566.61,0.5426706809499836,96.62261549136215,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,300,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8144712365549415,77142.15569316265
HKJK,OMDB,B77W,GE90-115B,3559.243502013245,53755.46397817086,169867.26617101993,0.0540952866857897,2537.657454799614,8018.99755716678,EY2528,2026-04-14,1,,False,0.0,320331.92,546.73,0.5272802469021396,96.53688597491131,Distance_km,1.0,0.0,0.0,3559.243502013245,0.0,PASS,368.0,288,1309801.608740874,1047841.2869926994,125740.95443912392,0.12,,,,,,,,,,,,,,,,0.7833974378495102,125740.95443912392
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0582957695543063,609.8964672216034,1927.2728364202671,EY5079,2027-03-13,1,,False,0.0,76857.93,547.66,0.5157195260438674,94.3711241247598,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,302,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.8216484640303593,30169.300118593746
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0554789306748817,2148.4496909804143,6789.1010234981095,EY4869,2025-10-03,1,,False,0.0,273669.9,541.8,0.532639331271625,93.99565592332269,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,285,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.774091479830809,107424.55897390863
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0550220605576657,638.5073247572262,2017.683146232835,EY2678,2025-06-26,1,,False,0.0,78570.74,560.85,0.5272593442777356,97.39771674246036,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,323,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.878061134948819,30841.635412791387
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,43251.061550014456,136673.3544980457,0.0453650006610077,2046.5239994199696,6467.015838167104,EY1986,2025-03-31,1,,False,0.0,250431.9,563.99,0.5309182594556519,97.0922009439205,Distance_km,1.0,0.0,0.0,2782.576621065114,0.0,PASS,368.0,320,1023988.196551962,819190.5572415696,98302.86686898836,0.12,,,,,,,,,,,,,,,,0.8695262591898585,98302.86686898835
